depth	min	max	median	mean
40	-52	506	158	180
50	76	614	304	315
61	199	748	447	453
70	291	859	561	566
80	413	982	693	688
90	522	1112	813	813
100	636	1228	928	934
110	765	1348	1050	1056
120	906	1457	1178	1178
130	1017	1576	1294	1295
140	1130	1703	1418	1415
150	1257	1827	1537	1533
160	1365	1954	1649	1652
170	1480	2072	1778	1778
180	1579	2197	1894	1896
190	1711	2350	2013	2021
200	1820	2467	2136	2138
210	1948	2596	2255	2258
220	2062	2711	2373	2376
230	2175	2837	2495	2496
240	2289	2944	2611	2614
250	2421	3090	2744	2744
260	2530	3245	2875	2874
270	2656	3397	2994	3007
280	2774	3551	3137	3143
290	2914	3711	3284	3293
