depth	min	max	median	mean
90	4315	4768	4564	4561
110	4597	4950	4780	4781
130	4808	5113	4963	4959
146	4940	5213	5082	5082
160	5046	5310	5183	5183
180	5187	5430	5311	5312
200	5314	5541	5433	5432
220	5435	5652	5547	5545
240	5546	5774	5658	5657
260	5647	5875	5765	5765
280	5753	5987	5874	5873
300	5865	6089	5978	5977
320	5964	6188	6083	6081
340	6074	6290	6186	6185
360	6177	6395	6289	6287
380	6280	6487	6388	6386
390	6334	6536	6440	6437
410	6428	6647	6536	6537
430	6527	6751	6640	6642
440	6582	6813	6693	6695
450	6638	6867	6750	6750
460	6687	6925	6805	6805
470	6746	6988	6863	6864
480	6798	7053	6925	6925
487	6848	7105	6972	6972
500	6922	7207	7063	7064
520	7062	7393	7221	7222
540	7207	7598	7402	7401
558	7385	7852	7605	7608
