depth	min	max	median	mean
53	1198	1667	1453	1442
61.5	1382	1776	1590	1588
67.5	1500	1876	1694	1695
75	1678	2014	1844	1845
82	1832	2177	1993	1995
90	1993	2347	2167	2166
94	2087	2424	2249	2251
98	2165	2507	2336	2337
102	2245	2570	2427	2423
106	2368	2643	2518	2514
110	2476	2715	2602	2602
112	2527	2747	2647	2645
114	2581	2783	2687	2686
115.5	2625	2801	2717	2716
116.3	2637	2815	2733	2731
117.5	2652	2847	2757	2755
121	2721	2919	2822	2823
129	2834	3128	2966	2969
136.5	2934	3295	3097	3099
145	3055	3482	3240	3246
154.5	3168	3674	3394	3402
