depth	min	max	median	mean
5	-30	-1	-16	-15
10	-7	55	21	21
15	18	122	64	66
20	51	208	119	121
25	92	316	182	186
30	136	396	252	256
35	185	495	326	329
40	246	580	397	399
45	303	659	470	473
50	359	738	538	541
55	425	801	605	609
60	487	865	675	677
65	566	940	741	744
70	630	1011	811	813
75	692	1068	872	874
80	749	1122	944	941
85	806	1195	1001	1002
90	862	1254	1061	1061
95	932	1318	1120	1121
100	989	1371	1175	1175
105	1056	1428	1228	1233
110	1096	1471	1284	1285
115	1162	1526	1337	1338
120	1219	1587	1391	1394
125	1260	1617	1445	1444
130	1308	1672	1489	1493
135	1355	1720	1543	1544
140	1398	1765	1592	1590
145	1454	1821	1636	1636
150	1499	1877	1684	1685
155	1548	1932	1734	1736
160	1588	1971	1787	1784
165	1644	2027	1835	1834
170	1689	2073	1891	1887
175	1749	2138	1947	1946
180	1814	2196	1999	2002
185	1858	2247	2055	2057
190	1920	2296	2113	2113
195	1974	2350	2175	2171
200	2029	2423	2229	2227
205	2087	2486	2285	2286
210	2152	2537	2351	2351
215	2222	2601	2412	2412
220	2287	2674	2478	2476
225	2336	2743	2546	2542
230	2402	2814	2607	2606
235	2457	2886	2675	2675
240	2555	2966	2753	2755
245	2648	3074	2847	2847
250	2733	3224	2963	2968
255	2857	3459	3134	3144
260	2966	3729	3329	3338
265	3145	4009	3547	3554
270	3353	4276	3806	3810
275	3579	4529	4039	4049
280	3837	4781	4303	4296
285	4094	5017	4549	4543
290	4273	5194	4772	4768
295	4623	5364	5030	5020
300	4913	5545	5234	5230
305	5078	5695	5395	5397
310	5262	5829	5548	5544
315	5406	5955	5687	5685
320	5555	6083	5828	5826
325	5705	6213	5955	5960
330	5853	6336	6103	6099
335	5993	6461	6237	6233
340	6136	6594	6363	6366
345	6261	6778	6510	6516
350	6427	6958	6679	6684
355	6581	7135	6850	6852
360	6721	7312	7012	7014
365	6879	7455	7179	7174
370	7070	7619	7341	7342
375	7274	7771	7541	7536
380	7452	8103	7734	7741
385	7590	8319	7932	7936
390	7728	8553	8158	8154
395	7955	8778	8373	8370
400	8188	8932	8579	8572
405	8419	9105	8801	8795
410	8699	9247	8982	8976
415	8858	9406	9141	9135
420	9009	9516	9282	9274
425	9146	9635	9392	9391
430	9257	9751	9511	9509
435	9397	9846	9625	9624
440	9486	9960	9730	9731
445	9616	10066	9833	9838
450	9717	10171	9946	9945
455	9822	10268	10050	10051
460	9955	10382	10169	10171
465	10056	10486	10281	10278
470	10177	10623	10393	10396
475	10304	10745	10520	10524
480	10417	10886	10638	10642
485	10514	10985	10750	10749
490	10629	11110	10862	10863
495	10713	11217	10958	10961
500	10799	11324	11047	11054
