depth	min	max	median	mean
5	-69	254	48	58
25	86	449	263	260
50	305	689	502	501
75	555	960	742	743
100	792	1201	991	990
125	1045	1462	1239	1245
150	1291	1741	1509	1510
175	1550	2018	1776	1778
200	1816	2304	2053	2055
225	2091	2580	2337	2336
250	2367	2877	2624	2627
275	2675	3159	2922	2920
300	2965	3463	3214	3213
325	3270	3770	3515	3516
350	3562	4074	3822	3819
375	3875	4388	4121	4120
400	4165	4685	4423	4425
425	4464	4995	4724	4724
450	4742	5284	5019	5019
475	5064	5616	5337	5336
500	5370	5919	5648	5652
525	5701	6219	5959	5959
550	5997	6517	6261	6258
575	6279	6792	6547	6544
600	6580	7068	6831	6828
625	6845	7339	7104	7104
650	7145	7612	7383	7383
675	7420	7893	7654	7655
700	7708	8159	7938	7932
725	7999	8473	8223	8227
750	8259	8808	8532	8528
775	8582	9111	8854	8851
800	8949	9478	9200	9204
815	9158	9747	9441	9443
825	9335	9973	9645	9643
835	9542	10243	9892	9896
850	10020	10826	10428	10431
860	10390	11239	10841	10831
875	11065	11835	11453	11452
885	11460	12133	11825	11820
895	11779	12413	12109	12105
905	12035	12600	12347	12343
915	12269	12790	12546	12541
920	12389	12886	12646	12639
925	12475	12969	12720	12722
930	12577	13049	12798	12802
935	12628	13118	12875	12873
945	12744	13310	13020	13024
