depth	min	max	median	mean
55	-66	265	70	77
65	29	376	197	197
75	120	471	300	299
85	215	576	401	399
95	321	663	495	496
100	371	714	540	541
110	466	807	631	634
120	562	895	716	719
130	644	984	807	810
140	730	1082	900	902
150	825	1172	994	993
160	921	1261	1090	1089
170	1004	1358	1185	1185
180	1106	1470	1283	1284
200	1302	1670	1482	1483
210	1416	1772	1587	1589
220	1518	1882	1698	1699
230	1633	1995	1813	1812
240	1759	2093	1924	1928
245	1817	2157	1985	1986
250	1878	2220	2049	2048
255	1943	2278	2109	2109
260	1984	2342	2166	2168
270	2133	2468	2286	2293
275	2183	2541	2356	2357
280	2248	2594	2415	2416
285	2316	2666	2486	2487
290	2385	2732	2553	2555
300	2528	2865	2700	2695
305	2593	2937	2760	2762
310	2654	3010	2826	2828
315	2727	3063	2900	2900
320	2797	3140	2965	2968
325	2874	3213	3044	3043
330	2942	3292	3112	3115
335	3018	3368	3184	3185
340	3081	3436	3259	3259
345	3162	3519	3328	3329
350	3222	3571	3397	3398
360	3362	3709	3535	3539
365	3443	3778	3602	3608
370	3501	3860	3676	3676
380	3628	4005	3817	3819
385	3706	4074	3890	3891
400	3908	4310	4110	4112
405	4012	4386	4186	4190
410	4081	4446	4260	4264
415	4162	4516	4341	4340
420	4232	4580	4407	4407
425	4300	4660	4472	4475
430	4374	4720	4547	4546
435	4448	4795	4621	4622
440	4524	4865	4695	4695
445	4586	4933	4762	4763
450	4651	5016	4832	4832
455	4732	5088	4901	4903
460	4785	5173	4978	4977
470	4924	5318	5117	5120
480	5065	5451	5268	5267
485	5154	5529	5341	5339
500	5368	5737	5560	5559
505	5456	5808	5636	5634
510	5530	5879	5703	5704
515	5595	5974	5780	5778
520	5655	6033	5849	5847
530	5783	6192	5986	5988
540	5940	6352	6150	6147
550	6092	6503	6301	6299
560	6250	6665	6447	6451
570	6386	6794	6602	6597
580	6545	6948	6739	6743
585	6616	7029	6822	6823
600	6862	7242	7043	7048
605	6941	7306	7113	7115
610	7010	7376	7193	7188
615	7070	7458	7261	7261
620	7139	7536	7332	7335
630	7282	7691	7477	7479
640	7419	7836	7625	7625
650	7546	7971	7765	7766
660	7693	8129	7913	7914
670	7844	8295	8055	8060
680	7991	8422	8200	8201
690	8115	8579	8346	8349
695	8190	8657	8421	8424
700	8246	8759	8490	8497
