depth	min	max	median	mean
0	17	680	335	334
12	267	866	561	562
24	554	1108	834	834
36	872	1432	1152	1151
48	1187	1756	1477	1474
60	1512	2109	1811	1812
72	1894	2483	2177	2179
84	2221	2812	2508	2518
96	2585	3145	2867	2866
102	2778	3315	3044	3047
112	3048	3636	3352	3349
124	3385	4010	3703	3702
136	3759	4394	4079	4077
148	4141	4745	4445	4446
160	4473	5115	4808	4806
172	4863	5444	5155	5157
184	5205	5808	5523	5520
196	5589	6151	5880	5876
204	5834	6393	6108	6111
212	6058	6658	6340	6345
224	6441	7031	6724	6725
236	6790	7381	7078	7078
248	7156	7748	7448	7447
260	7499	8132	7804	7809
272	7867	8436	8150	8147
284	8226	8809	8516	8514
296	8574	9178	8888	8888
308	8975	9534	9252	9251
317	9243	9826	9514	9517
329	9587	10174	9878	9884
341	9944	10527	10238	10233
353	10318	10870	10589	10592
365	10638	11267	10957	10954
377	11027	11628	11310	11314
389	11364	11953	11661	11661
401	11740	12330	12040	12036
413	12106	12690	12399	12395
423	12411	12957	12683	12684
435	12714	13337	13041	13037
447	13112	13681	13402	13403
459	13458	14044	13758	13761
471	13836	14380	14113	14109
479	14042	14592	14319	14325
495	14457	15012	14724	14728
507	14716	15304	14989	14995
511	14753	15428	15067	15075
