depth	min	max	median	mean
4	50	567	326	325
8	149	614	393	390
12	238	678	466	464
16	328	766	545	548
20	409	866	648	646
24	516	996	755	758
28	644	1119	885	885
32	802	1264	1029	1028
36	938	1433	1177	1180
40	1095	1595	1331	1335
44	1231	1772	1494	1493
48	1414	1905	1657	1656
52	1567	2063	1819	1816
56	1733	2209	1972	1972
60	1888	2352	2123	2122
64	2001	2506	2264	2262
68	2171	2635	2399	2396
72	2318	2772	2540	2542
76	2458	2919	2685	2689
80	2580	3065	2831	2831
84	2714	3240	2973	2970
88	2913	3368	3134	3137
90	3004	3476	3230	3233
92	3094	3578	3350	3344
94	3148	3740	3453	3454
96	3395	3895	3643	3648
98	3521	4164	3842	3841
102	3957	4600	4272	4279
106	4366	5053	4701	4708
110	4761	5473	5122	5120
114	5179	5930	5557	5558
118	5561	6149	5870	5863
122	5760	6335	6060	6062
126	5855	6512	6170	6180
