depth	min	max	median	mean
0	188	550	372	370
1	226	576	400	400
3	283	642	461	460
5	307	739	525	520
7	437	829	649	644
9	511	1028	767	767
11	684	1184	905	914
13	870	1313	1088	1085
15	957	1562	1254	1256
17	1183	1698	1445	1443
19	1284	1943	1635	1630
21	1490	2140	1826	1822
23	1715	2289	2027	2021
25	1867	2598	2215	2219
27	2075	2721	2382	2383
28	2146	2788	2466	2465
29	2174	2916	2542	2547
31	2491	3350	2956	2950
33	2903	4011	3641	3591
35	3216	4889	4294	4232
37	5054	6186	5839	5784
38	5954	6910	6592	6560
39	6823	7703	7349	7336
41	7936	8694	8329	8324
43	8422	9056	8749	8748
45	8709	9643	9176	9172
47	9195	9854	9526	9524
49	9463	10306	9870	9877
53	9745	10710	10206	10213
55	9813	10843	10315	10320
