depth	min	max	median	mean
1	-73	20	-55	-46
20	-22	152	48	54
40	58	266	156	159
60	148	381	261	262
80	241	496	363	365
100	334	613	465	467
120	430	708	569	570
140	523	806	668	667
160	631	910	765	765
180	729	999	862	863
200	823	1113	960	960
220	913	1203	1057	1056
240	1006	1297	1152	1152
260	1109	1395	1251	1251
280	1207	1492	1351	1349
300	1306	1598	1450	1449
320	1399	1691	1552	1552
340	1503	1806	1663	1661
360	1615	1925	1773	1772
380	1731	2053	1886	1889
400	1850	2191	2015	2017
420	1975	2338	2159	2157
440	2114	2492	2303	2304
460	2276	2702	2476	2479
480	2457	2946	2681	2691
