"labID","age","error","depth"
"37580",-34,3,780
"37581",134,182,788
"37582",302,364.5,796
"37583",463,423.5,804
"37584",622,408,812
"37585",779,439,820
"37586",943,294.5,828
"37587",1109,255,836
"37588",1268,287.5,844
"37589",1422,336.5,852
"37590",1574,455.5,860
"37591",1721,390.5,868
"37592",1870,376.5,876
"37593",2029,312.5,884
"37594",2206,226.5,892
"37595",2381,344.5,900
"37596",2526,335,908
"37597",2670,383.5,916
"37598",2810,370,924
"37599",2951,283,932
"37600",3091,287.5,940
"37601",3409,398.5,956
"37602",3568,445,964
"37603",3732,439.5,972
"37604",3897,502.5,980
"37605",4050,364.5,988
"37606",4204,296,996
"37607",4341,294,1004
"37608",4463,331,1012
"37609",4583,430.5,1020
"37610",4704,400.5,1028
"37611",4824,430.5,1036
"37612",5161,409.5,1059
"37613",5358,311,1068
"37614",5542,376.5,1076
"37615",5632,465.5,1080
"37616",5752,420,1084
"37617",5874,409.5,1088
"37618",5995,424,1092
"37619",6056,443,1094
"37620",6116,466,1096
"37621",6177,492,1098
"37622",6237,526,1100
"37623",6359,402.5,1104
"37624",6483,297.5,1108
"37625",6607,228.5,1112
"37626",6732,256.5,1116
"37627",6856,348.5,1120
"37628",6893,337.5,1122
"37629",6932,329,1124
"37630",6970,332.5,1126
"37631",7009,338.5,1128
"37632",7047,346,1130
"37633",7086,364,1132
"37634",7162,409.5,1136
"37635",7238,466.5,1140
"37636",7311,418,1144
"37637",7385,386,1148
"37638",7459,370,1152
"37639",7533,371,1156
"37640",7608,386.5,1160
"37641",7706,294.5,1164
"37642",7804,258.5,1168
"37643",7906,273.5,1172
"37644",8007,355,1176
"37645",8104,456,1180
"37646",8165,443,1182
"37647",8227,442.5,1184
"37648",8350,457.5,1188
"37649",8473,495.5,1192
"37650",8595,566.5,1196
"37651",8715,658.5,1200
"37652",8831,565,1204
"37653",8948,487,1208
"37654",9185,413,1216
"37655",9303,419.5,1220
"37656",9496,386.5,1228
"37657",9593,429,1232
"37658",9688,495,1236
"37659",9874,542.5,1244
"37660",10234,585.5,1260
"37661",10588,377,1276
"37662",11023,468.5,1292
