depth	min	max	median	mean
-36	-75	-47	-69	-67
-34	-73	-43	-64	-63
-32	-72	-34	-60	-58
-30	-69	-24	-55	-53
-28	-67	-19	-50	-48
-26	-66	-14	-45	-43
-24	-60	-8	-40	-38
-22	-57	-1	-34	-33
-20	-51	4	-28	-27
-18	-47	11	-21	-21
-16	-44	22	-15	-14
-14	-35	26	-7	-6
-12	-28	36	1	2
-10	-19	47	10	11
-8	-13	63	21	22
-6	-7	82	30	32
1	25	133	76	76
2	30	143	83	84
3	32	158	91	92
4	35	175	98	99
5	48	180	109	111
6	57	189	121	122
7.5	71	213	138	138
10	89	260	165	168
12.5	107	311	194	199
15	157	372	254	257
17.5	222	448	359	355
20	260	567	451	449
22.5	263	689	540	537
25	323	801	647	627
27.5	457	869	768	720
30	646	1003	896	858
32.5	982	1140	1064	1064
35	1133	1279	1204	1206
37.5	1203	1294	1252	1251
40	1236	1319	1284	1283
42.5	1258	1330	1297	1296
45	1273	1341	1308	1308
47.5	1285	1349	1317	1317
50	1294	1359	1327	1327
52.5	1302	1371	1337	1337
55	1314	1384	1347	1347
57.5	1322	1395	1356	1356
60	1333	1406	1367	1367
62.5	1345	1419	1380	1380
65	1352	1434	1393	1393
67.5	1363	1447	1406	1406
70	1380	1463	1421	1421
72.5	1393	1486	1438	1438
75	1405	1514	1456	1457
77.5	1419	1542	1478	1478
80	1432	1571	1498	1499
82.5	1446	1599	1518	1519
85	1470	1626	1544	1544
87.5	1492	1662	1580	1578
90	1521	1710	1617	1616
92.5	1549	1764	1663	1662
95	1585	1829	1717	1714
97.5	1623	1902	1776	1774
100	1707	1995	1848	1850
102.5	1845	2069	1947	1948
105	1941	2166	2040	2044
107.5	2003	2247	2140	2136
110	2067	2354	2221	2220
112.5	2174	2393	2295	2292
115	2246	2469	2351	2353
117.5	2289	2504	2401	2399
120	2330	2559	2447	2447
122.5	2373	2595	2501	2497
125	2432	2635	2549	2544
127.5	2495	2664	2589	2587
130	2532	2715	2626	2624
132.5	2567	2736	2655	2655
135	2603	2772	2685	2686
137.5	2631	2809	2718	2718
140	2663	2847	2747	2750
142.5	2693	2872	2779	2781
145	2723	2901	2811	2812
147.5	2757	2931	2844	2842
150	2790	2966	2881	2878
152.5	2828	3018	2922	2922
155	2869	3072	2967	2967
157.5	2908	3106	3016	3014
160	2941	3164	3070	3066
162.5	2977	3220	3132	3126
165	3024	3286	3191	3183
167.5	3124	3324	3241	3237
170	3200	3372	3297	3293
172.5	3257	3428	3355	3354
175	3317	3501	3410	3411
180	3420	3603	3512	3511
185	3506	3677	3594	3592
190	3567	3738	3657	3656
195	3630	3819	3727	3726
200	3701	3892	3796	3797
205	3763	3959	3859	3861
210	3816	4028	3919	3920
215	3876	4113	3990	3993
